discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name
Gymnastics Artistic,london-1948,parallel bars men,Men,BRONZE,Athlete,,Christian KIPFER,Switzerland
Gymnastics Artistic,london-1948,parallel bars men,Men,BRONZE,Athlete,,Josef STALDER,Switzerland
Gymnastics Artistic,london-1948,individual all-round men,Men,GOLD,Athlete,,Veikko HUHTANEN,Finland
Gymnastics Artistic,london-1948,individual all-round men,Men,SILVER,Athlete,,Walter LEHMANN,Switzerland
Gymnastics Artistic,london-1948,individual all-round men,Men,BRONZE,Athlete,,Paavo Johannes AALTONEN,Finland
Gymnastics Artistic,london-1948,rings men,Men,GOLD,Athlete,,Karl FREI,Switzerland
Gymnastics Artistic,london-1948,rings men,Men,SILVER,Athlete,,Michael REUSCH,Switzerland
Gymnastics Artistic,london-1948,rings men,Men,BRONZE,Athlete,,Zdenek RUZICKA,Czechoslovakia
Swimming,london-1948,400m freestyle men,Men,GOLD,Athlete,,William M. Jr. SMITH,United States of America
Swimming,london-1948,400m freestyle men,Men,SILVER,Athlete,,James Price Jr. MCLANE,United States of America
Swimming,london-1948,400m freestyle men,Men,BRONZE,Athlete,,John Birnie MARSHALL,Australia
Swimming,london-1948,100m freestyle men,Men,GOLD,Athlete,,Walter Stephen RIS,United States of America
Swimming,london-1948,100m freestyle men,Men,SILVER,Athlete,,Alan Robert FORD,United States of America
Swimming,london-1948,100m freestyle men,Men,BRONZE,Athlete,,Geza KADAS,Hungary
Swimming,london-1948,400m freestyle women,Women,GOLD,Athlete,,Ann Elisabeth CURTIS,United States of America
Swimming,london-1948,400m freestyle women,Women,SILVER,Athlete,,Karen Margrethe HARUP,Denmark
Swimming,london-1948,400m freestyle women,Women,BRONZE,Athlete,,Catherine GIBSON,Great Britain
Swimming,london-1948,100m backstroke women,Women,GOLD,Athlete,,Karen Margrethe HARUP,Denmark
Swimming,london-1948,100m backstroke women,Women,SILVER,Athlete,,Suzanne Winona ZIMMERMAN,United States of America
Swimming,london-1948,100m backstroke women,Women,BRONZE,Athlete,,Judith Joy DAVIES,Australia
Swimming,london-1948,4x100m freestyle relay women,Women,GOLD,GameTeam,United States team,,United States of America
Swimming,london-1948,4x100m freestyle relay women,Women,SILVER,GameTeam,Denmark team,,Denmark
Swimming,london-1948,4x100m freestyle relay women,Women,BRONZE,GameTeam,Netherlands team,,Netherlands
Swimming,london-1948,100m backstroke men,Men,GOLD,Athlete,,Allen Mcintyre STACK,United States of America
Swimming,london-1948,100m backstroke men,Men,SILVER,Athlete,,Robert Elmer COWELL,United States of America
Swimming,london-1948,100m backstroke men,Men,BRONZE,Athlete,,Georges VALLEREY JR.,France
Swimming,london-1948,4x200m freestyle relay men,Men,GOLD,GameTeam,United States team,,United States of America
Swimming,london-1948,4x200m freestyle relay men,Men,SILVER,GameTeam,Hungary team,,Hungary
Swimming,london-1948,4x200m freestyle relay men,Men,BRONZE,GameTeam,France team,,France
Swimming,london-1948,100m freestyle women,Women,GOLD,Athlete,,Greta Marie ANDERSEN,Denmark
Swimming,london-1948,100m freestyle women,Women,SILVER,Athlete,,Ann Elisabeth CURTIS,United States of America
Swimming,london-1948,100m freestyle women,Women,BRONZE,Athlete,,Marie-Louise Jean LINSSEN-VAESSEN,Netherlands
Swimming,london-1948,200m breaststroke women,Women,GOLD,Athlete,,Petronella (Nel) VAN VLIET,Netherlands
Swimming,london-1948,200m breaststroke women,Women,SILVER,Athlete,,Beatrice Nancy LYONS,Australia
Swimming,london-1948,200m breaststroke women,Women,BRONZE,Athlete,,Eva NOVAK-GERARD,Hungary
Swimming,london-1948,1500m freestyle men,Men,GOLD,Athlete,,James Price Jr. MCLANE,United States of America
Swimming,london-1948,1500m freestyle men,Men,SILVER,Athlete,,John Birnie MARSHALL,Australia
Swimming,london-1948,1500m freestyle men,Men,BRONZE,Athlete,,György MITRO,Hungary
Swimming,london-1948,200m breaststroke men,Men,GOLD,Athlete,,Joseph Thomas VERDEUR,United States of America
Swimming,london-1948,200m breaststroke men,Men,SILVER,Athlete,,Keith Eyre CARTER,United States of America
Swimming,london-1948,200m breaststroke men,Men,BRONZE,Athlete,,Robert Raymond SOHL,United States of America
Water Polo,london-1948,water polo men,Men,GOLD,GameTeam,Italy team,,Italy
Water Polo,london-1948,water polo men,Men,SILVER,GameTeam,Hungary team,,Hungary
Water Polo,london-1948,water polo men,Men,BRONZE,GameTeam,Netherlands team,,Netherlands
Equestrian Eventing,london-1948,team mixed,Men,GOLD,GameTeam,United States team,,United States of America
Equestrian Eventing,london-1948,team mixed,Men,SILVER,GameTeam,Sweden team,,Sweden
Equestrian Eventing,london-1948,team mixed,Men,BRONZE,GameTeam,Mexico team,,Mexico
Equestrian Eventing,london-1948,individual mixed,Men,GOLD,Athlete,,Bernard CHEVALLIER,France
Equestrian Eventing,london-1948,individual mixed,Men,SILVER,Athlete,,Frank Sherman HENRY,United States of America
Equestrian Eventing,london-1948,individual mixed,Men,BRONZE,Athlete,,Robert SELFELT,Sweden
Cycling Road,london-1948,individual road race men,Men,GOLD,Athlete,,Jose BEYAERT,France
Cycling Road,london-1948,individual road race men,Men,SILVER,Athlete,,Gerrit Voorting,Netherlands
Cycling Road,london-1948,individual road race men,Men,BRONZE,Athlete,,Lode Alphonse WOUTERS,Belgium
Cycling Road,london-1948,team time trial men,Men,GOLD,GameTeam,Belgium team,,Belgium
Cycling Road,london-1948,team time trial men,Men,SILVER,GameTeam,Great Britain team,,Great Britain
Cycling Road,london-1948,team time trial men,Men,BRONZE,GameTeam,France team,,France
Athletics,london-1948,high jump women,Women,GOLD,Athlete,,Alice Marie COACHMAN,United States of America
Athletics,london-1948,high jump women,Women,SILVER,Athlete,,Dorothy Beatrice J. ODAM-TYLER,Great Britain
Athletics,london-1948,high jump women,Women,BRONZE,Athlete,,Micheline OSTERMEYER,France
Athletics,london-1948,100m women,Women,GOLD,Athlete,,Fanny BLANKERS-KOEN,Netherlands
Athletics,london-1948,100m women,Women,SILVER,Athlete,,Dorothy Gladys MANLEY,Great Britain
Athletics,london-1948,100m women,Women,BRONZE,Athlete,,Shirley STRICKLAND-DE LA HUNTY,Australia
Athletics,london-1948,800m men,Men,GOLD,Athlete,,Malvin Groston WHITFIELD,United States of America
Athletics,london-1948,800m men,Men,SILVER,Athlete,,Arthur WINT,Jamaica
Athletics,london-1948,800m men,Men,BRONZE,Athlete,,Marcel HANSENNE,France
Athletics,london-1948,400m men,Men,GOLD,Athlete,,Arthur WINT,Jamaica
Athletics,london-1948,400m men,Men,SILVER,Athlete,,Herbert MCKENLEY,Jamaica
Athletics,london-1948,400m men,Men,BRONZE,Athlete,,Malvin Groston WHITFIELD,United States of America
Athletics,london-1948,200m women,Women,GOLD,Athlete,,Fanny BLANKERS-KOEN,Netherlands
Athletics,london-1948,200m women,Women,SILVER,Athlete,,Audrey Doreen Swayne WILLIAMSON,Great Britain
Athletics,london-1948,200m women,Women,BRONZE,Athlete,,Audrey Mickey PATTERSON,United States of America
Athletics,london-1948,long jump men,Men,GOLD,Athlete,,William Samuel STEELE,United States of America
Athletics,london-1948,long jump men,Men,SILVER,Athlete,,Thomas Theodore BRUCE,Australia
Athletics,london-1948,long jump men,Men,BRONZE,Athlete,,Herbert Paul Jr. DOUGLAS,United States of America
Athletics,london-1948,10000m walk men,Men,GOLD,Athlete,,John MIKAELSSON,Sweden
Athletics,london-1948,10000m walk men,Men,SILVER,Athlete,,Ingemar JOHANSSON,Sweden
Athletics,london-1948,10000m walk men,Men,BRONZE,Athlete,,Erich Arthur Fritz SCHWAB,Switzerland
Athletics,london-1948,3000m steeplechase men,Men,GOLD,Athlete,,Tore SJÖSTRAND,Sweden
Athletics,london-1948,3000m steeplechase men,Men,SILVER,Athlete,,Erik ELMSATER,Sweden
Athletics,london-1948,3000m steeplechase men,Men,BRONZE,Athlete,,Göte HAGSTRÖM,Sweden
Athletics,london-1948,100m men,Men,GOLD,Athlete,,Harrison DILLARD,United States of America
Athletics,london-1948,100m men,Men,SILVER,Athlete,,Harold Norwood EWELL,United States of America
Athletics,london-1948,100m men,Men,BRONZE,Athlete,,Lloyd LABEACH,Panama
Athletics,london-1948,4x100m relay women,Women,GOLD,GameTeam,Netherlands team,,Netherlands
Athletics,london-1948,4x100m relay women,Women,SILVER,GameTeam,Australia team,,Australia
Athletics,london-1948,4x100m relay women,Women,BRONZE,GameTeam,Canada team,,Canada
Athletics,london-1948,hammer throw men,Men,GOLD,Athlete,,Imre NEMETH,Hungary
Athletics,london-1948,hammer throw men,Men,SILVER,Athlete,,Ivan GUBIJAN,Yugoslavia
Athletics,london-1948,hammer throw men,Men,BRONZE,Athlete,,Robert Howard BENNETT,United States of America
Athletics,london-1948,1500m men,Men,GOLD,Athlete,,Henry ERIKSSON,Sweden
Athletics,london-1948,1500m men,Men,SILVER,Athlete,,Lennart STRAND,Sweden
Athletics,london-1948,1500m men,Men,BRONZE,Athlete,,Willem SLIJKHUIS,Netherlands
Athletics,london-1948,110m hurdles men,Men,GOLD,Athlete,,William Franklin III PORTER,United States of America
Athletics,london-1948,110m hurdles men,Men,SILVER,Athlete,,Clyde SCOTT,United States of America
Athletics,london-1948,110m hurdles men,Men,BRONZE,Athlete,,Craig DIXON,United States of America
Athletics,london-1948,80m hurdles women,Women,GOLD,Athlete,,Fanny BLANKERS-KOEN,Netherlands
Athletics,london-1948,80m hurdles women,Women,SILVER,Athlete,,Maureen Angela Jane GARDNER,Great Britain
Athletics,london-1948,80m hurdles women,Women,BRONZE,Athlete,,Shirley STRICKLAND-DE LA HUNTY,Australia
Athletics,london-1948,400m hurdles men,Men,GOLD,Athlete,,Roy Braxton COCHRAN,United States of America
Athletics,london-1948,400m hurdles men,Men,SILVER,Athlete,,Duncan WHITE,Sri Lanka
Athletics,london-1948,400m hurdles men,Men,BRONZE,Athlete,,Rune LARSSON,Sweden
Athletics,london-1948,shot put women,Women,GOLD,Athlete,,Micheline OSTERMEYER,France
Athletics,london-1948,shot put women,Women,SILVER,Athlete,,Amelia PICCININI,Italy
Athletics,london-1948,shot put women,Women,BRONZE,Athlete,,Ine SCHÄFFER-MAYER,Austria
Athletics,london-1948,5000m men,Men,GOLD,Athlete,,Gaston Etienne REIFF,Belgium
Athletics,london-1948,5000m men,Men,SILVER,Athlete,,Emil ZATOPEK,Czechoslovakia
Athletics,london-1948,5000m men,Men,BRONZE,Athlete,,Willem SLIJKHUIS,Netherlands
Athletics,london-1948,discus throw men,Men,GOLD,Athlete,,Adolfo CONSOLINI,Italy
Athletics,london-1948,discus throw men,Men,SILVER,Athlete,,Giuseppe TOSI,Italy
Athletics,london-1948,discus throw men,Men,BRONZE,Athlete,,Fortune Edward GORDIEN,United States of America
Athletics,london-1948,4x400m relay men,Men,GOLD,GameTeam,United States team,,United States of America
Athletics,london-1948,4x400m relay men,Men,SILVER,GameTeam,France team,,France
Athletics,london-1948,4x400m relay men,Men,BRONZE,GameTeam,Sweden team,,Sweden
Athletics,london-1948,javelin throw women,Women,GOLD,Athlete,,Hermine (Herma) BAUMA,Austria
Athletics,london-1948,javelin throw women,Women,SILVER,Athlete,,Kaisa PARVIAINEN,Finland
Athletics,london-1948,javelin throw women,Women,BRONZE,Athlete,,Lily Marie Louise CARLSTEDT-KELSBY,Denmark
Athletics,london-1948,discus throw women,Women,GOLD,Athlete,,Micheline OSTERMEYER,France
Athletics,london-1948,discus throw women,Women,SILVER,Athlete,,Edera CORDIALE-GENTILE,Italy
Athletics,london-1948,discus throw women,Women,BRONZE,Athlete,,Jacqueline MAZEAS,France
Athletics,london-1948,200m men,Men,GOLD,Athlete,,Melvin Emery PATTON,United States of America
Athletics,london-1948,200m men,Men,SILVER,Athlete,,Harold Norwood EWELL,United States of America
Athletics,london-1948,200m men,Men,BRONZE,Athlete,,Lloyd LABEACH,Panama
Athletics,london-1948,marathon men,Men,GOLD,Athlete,,Delfo CABRERA,Argentina
Athletics,london-1948,marathon men,Men,SILVER,Athlete,,Thomas John Henry RICHARDS,Great Britain
Athletics,london-1948,marathon men,Men,BRONZE,Athlete,,Etienne GAILLY,Belgium
Athletics,london-1948,decathlon men,Men,GOLD,Athlete,,Robert MATHIAS,United States of America
Athletics,london-1948,decathlon men,Men,SILVER,Athlete,,Ignace HEINRICH,France
Athletics,london-1948,decathlon men,Men,BRONZE,Athlete,,Floyd Macon Jr. SIMMONS,United States of America
Athletics,london-1948,10000m men,Men,GOLD,Athlete,,Emil ZATOPEK,Czechoslovakia
Athletics,london-1948,10000m men,Men,SILVER,Athlete,,Alain MIMOUN,France
Athletics,london-1948,10000m men,Men,BRONZE,Athlete,,Bertil ALBERTSSON,Sweden
Athletics,london-1948,shot put men,Men,GOLD,Athlete,,Wilbur Marvin THOMPSON,United States of America
Athletics,london-1948,shot put men,Men,SILVER,Athlete,,Francis James DELANEY,United States of America
Athletics,london-1948,shot put men,Men,BRONZE,Athlete,,James Emanuel FUCHS,United States of America
Athletics,london-1948,50km walk men,Men,GOLD,Athlete,,John Artur LJUNGGREN,Sweden
Athletics,london-1948,50km walk men,Men,SILVER,Athlete,,Gaston GODEL,Switzerland
Athletics,london-1948,50km walk men,Men,BRONZE,Athlete,,Terence Lloyd JOHNSON,Great Britain
Athletics,london-1948,pole vault men,Men,GOLD,Athlete,,Owen Guinn SMITH,United States of America
Athletics,london-1948,pole vault men,Men,SILVER,Athlete,,Erkki Olavi KATAJA,Finland
Athletics,london-1948,pole vault men,Men,BRONZE,Athlete,,Bob Richards,United States of America
Athletics,london-1948,high jump men,Men,GOLD,Athlete,,John WINTER,Australia
Athletics,london-1948,high jump men,Men,SILVER,Athlete,,Bjorn Andreas PAULSON,Norway
Athletics,london-1948,high jump men,Men,BRONZE,Athlete,,George Anthony STANICH,United States of America
Athletics,london-1948,triple jump men,Men,GOLD,Athlete,,Arne AHMAN,Sweden
Athletics,london-1948,triple jump men,Men,SILVER,Athlete,,George Gordon AVERY,Australia
Athletics,london-1948,triple jump men,Men,BRONZE,Athlete,,Ruhi SARIALP,Turkey
Athletics,london-1948,4x100m relay men,Men,GOLD,GameTeam,United States team,,United States of America
Athletics,london-1948,4x100m relay men,Men,SILVER,GameTeam,Great Britain team,,Great Britain
Athletics,london-1948,4x100m relay men,Men,BRONZE,GameTeam,Italy team,,Italy
Athletics,london-1948,long jump women,Women,GOLD,Athlete,,Olga GYARMATI,Hungary
Athletics,london-1948,long jump women,Women,SILVER,Athlete,,Noemi SIMONETTO DE PORTELA,Argentina
Athletics,london-1948,long jump women,Women,BRONZE,Athlete,,Ann-Britt LEYMAN,Sweden
Athletics,london-1948,javelin throw men,Men,GOLD,Athlete,,Kaj Tapio RAUTAVAARA,Finland
Athletics,london-1948,javelin throw men,Men,SILVER,Athlete,,Stephen Andrew SEYMOUR,United States of America
Athletics,london-1948,javelin throw men,Men,BRONZE,Athlete,,Jozsef VARSZEGI,Hungary
Nordic Combined,st-moritz-1948,Individual men,Men,GOLD,Athlete,,Heikki HASU,Finland
Nordic Combined,st-moritz-1948,Individual men,Men,SILVER,Athlete,,Martti HUHTALA,Finland
Nordic Combined,st-moritz-1948,Individual men,Men,BRONZE,Athlete,,Sven ISRAELSSON,Sweden
Skeleton,st-moritz-1948,Individual men,Men,GOLD,Athlete,,Nino BIBBIA,Italy
Skeleton,st-moritz-1948,Individual men,Men,SILVER,Athlete,,John HEATON,United States of America
Skeleton,st-moritz-1948,Individual men,Men,BRONZE,Athlete,,John CRAMMOND,Great Britain
Alpine Skiing,st-moritz-1948,slalom women,Women,GOLD,Athlete,,Gretchen FRASER,United States of America
Alpine Skiing,st-moritz-1948,slalom women,Women,SILVER,Athlete,,Antoinette MEYER,Switzerland
Alpine Skiing,st-moritz-1948,slalom women,Women,BRONZE,Athlete,,Erika MAHRINGER,Austria
Alpine Skiing,st-moritz-1948,downhill women,Women,GOLD,Athlete,,Hedy SCHLUNEGGER,Switzerland
Alpine Skiing,st-moritz-1948,downhill women,Women,SILVER,Athlete,,Trude BEISER-JOCHUM,Austria
Alpine Skiing,st-moritz-1948,downhill women,Women,BRONZE,Athlete,,Resi HAMMERER,Austria
Alpine Skiing,st-moritz-1948,alpine combined women,Women,GOLD,Athlete,,Trude BEISER-JOCHUM,Austria
Alpine Skiing,st-moritz-1948,alpine combined women,Women,SILVER,Athlete,,Gretchen FRASER,United States of America
Alpine Skiing,st-moritz-1948,alpine combined women,Women,BRONZE,Athlete,,Erika MAHRINGER,Austria
Alpine Skiing,st-moritz-1948,alpine combined men,Men,GOLD,Athlete,,Henri OREILLER,France
Alpine Skiing,st-moritz-1948,alpine combined men,Men,SILVER,Athlete,,Karl MOLITOR,Switzerland
Alpine Skiing,st-moritz-1948,alpine combined men,Men,BRONZE,Athlete,,James COUTTET,France
Alpine Skiing,st-moritz-1948,slalom men,Men,GOLD,Athlete,,Edi REINALTER,Switzerland
Alpine Skiing,st-moritz-1948,slalom men,Men,SILVER,Athlete,,James COUTTET,France
Alpine Skiing,st-moritz-1948,slalom men,Men,BRONZE,Athlete,,Henri OREILLER,France
Alpine Skiing,st-moritz-1948,downhill men,Men,GOLD,Athlete,,Henri OREILLER,France
Alpine Skiing,st-moritz-1948,downhill men,Men,SILVER,Athlete,,Franz GABL,Austria
Alpine Skiing,st-moritz-1948,downhill men,Men,BRONZE,Athlete,,Karl MOLITOR,Switzerland
Alpine Skiing,st-moritz-1948,downhill men,Men,BRONZE,Athlete,,Rolf OLINGER,Switzerland
Figure skating,st-moritz-1948,Individual men,Men,GOLD,Athlete,,Richard BUTTON,United States of America
Figure skating,st-moritz-1948,Individual men,Men,SILVER,Athlete,,Hans GERSCHWILER,Switzerland
Figure skating,st-moritz-1948,Individual men,Men,BRONZE,Athlete,,Edi RADA,Austria
Figure skating,st-moritz-1948,Individual women,Women,GOLD,Athlete,,Barbara Ann SCOTT,Canada
Figure skating,st-moritz-1948,Individual women,Women,SILVER,Athlete,,Eva PAWLIK,Austria
Figure skating,st-moritz-1948,Individual women,Women,BRONZE,Athlete,,Jeannette ALTWEGG,Great Britain
Figure skating,st-moritz-1948,Pairs mixed,Mixed,GOLD,GameTeam,Belgium team,Micheline LANNOY,Belgium
Figure skating,st-moritz-1948,Pairs mixed,Mixed,GOLD,GameTeam,Belgium team,Pierre BAUGNIET,Belgium
Figure skating,st-moritz-1948,Pairs mixed,Mixed,SILVER,GameTeam,Hungary team #1,Andrea Kékesy,Hungary
Figure skating,st-moritz-1948,Pairs mixed,Mixed,SILVER,GameTeam,Hungary team #1,Ede KIRALY,Hungary
Figure skating,st-moritz-1948,Pairs mixed,Mixed,BRONZE,GameTeam,Canada team,Suzanne MORROW,Canada
Figure skating,st-moritz-1948,Pairs mixed,Mixed,BRONZE,GameTeam,Canada team,Wallace DIESTELMEYER,Canada
Bobsleigh,st-moritz-1948,twoman men,Men,GOLD,GameTeam,Switzerland team #2,Felix ENDRICH,Switzerland
Bobsleigh,st-moritz-1948,twoman men,Men,GOLD,GameTeam,Switzerland team #2,Fritz Waller,Switzerland
Bobsleigh,st-moritz-1948,twoman men,Men,SILVER,GameTeam,Switzerland team #1,Fritz FEIERABEND,Switzerland
Bobsleigh,st-moritz-1948,twoman men,Men,SILVER,GameTeam,Switzerland team #1,Paul Hans EBERHARD,Switzerland
Bobsleigh,st-moritz-1948,twoman men,Men,BRONZE,GameTeam,United States team #2,"Fred Fortune, Jr.",United States of America
Bobsleigh,st-moritz-1948,twoman men,Men,BRONZE,GameTeam,United States team #2,Schuyler CARRON,United States of America
Bobsleigh,st-moritz-1948,fourman men,Men,GOLD,GameTeam,United States team #2,,United States of America
Bobsleigh,st-moritz-1948,fourman men,Men,SILVER,GameTeam,Belgium team,,Belgium
Bobsleigh,st-moritz-1948,fourman men,Men,BRONZE,GameTeam,United States team #1,,United States of America
Ski Jumping,st-moritz-1948,Normal Hill Individual men,Men,GOLD,Athlete,,Petter HUGSTED,Norway
Ski Jumping,st-moritz-1948,Normal Hill Individual men,Men,SILVER,Athlete,,Birger RUUD,Norway
Ski Jumping,st-moritz-1948,Normal Hill Individual men,Men,BRONZE,Athlete,,Thorleif SCHJELDERUP,Norway
Cross Country Skiing,st-moritz-1948,50km men,Men,GOLD,Athlete,,Nils Karlsson,Sweden
Cross Country Skiing,st-moritz-1948,50km men,Men,SILVER,Athlete,,Harald ERIKSSON,Sweden
Cross Country Skiing,st-moritz-1948,50km men,Men,BRONZE,Athlete,,Benjamin VANNINEN,Finland
Cross Country Skiing,st-moritz-1948,Relay 4x10km men,Men,GOLD,GameTeam,Sweden team,,Sweden
Cross Country Skiing,st-moritz-1948,Relay 4x10km men,Men,SILVER,GameTeam,Finland team,,Finland
Cross Country Skiing,st-moritz-1948,Relay 4x10km men,Men,BRONZE,GameTeam,Norway team,,Norway
Cross Country Skiing,st-moritz-1948,18km men,Men,GOLD,Athlete,,Martin LUNDSTRÖM,Sweden
Cross Country Skiing,st-moritz-1948,18km men,Men,SILVER,Athlete,,Nils ÖSTENSSON,Sweden
Cross Country Skiing,st-moritz-1948,18km men,Men,BRONZE,Athlete,,Gunnar ERIKSSON,Sweden
Speed skating,st-moritz-1948,500m men,Men,GOLD,Athlete,,Finn HELGESEN,Norway
Speed skating,st-moritz-1948,500m men,Men,SILVER,Athlete,,Ken Bartholomew,United States of America
Speed skating,st-moritz-1948,500m men,Men,SILVER,Athlete,,Thomas BYBERG,Norway
Speed skating,st-moritz-1948,500m men,Men,SILVER,Athlete,,Robert FITZGERALD,United States of America
Speed skating,st-moritz-1948,10000m men,Men,GOLD,Athlete,,Ake SEYFFARTH,Sweden
Speed skating,st-moritz-1948,10000m men,Men,SILVER,Athlete,,Lauri PARKKINEN,Finland
Speed skating,st-moritz-1948,10000m men,Men,BRONZE,Athlete,,Pentti LAMMIO,Finland
Speed skating,st-moritz-1948,1500m men,Men,GOLD,Athlete,,Sverre FARSTAD,Norway
Speed skating,st-moritz-1948,1500m men,Men,SILVER,Athlete,,Ake SEYFFARTH,Sweden
Speed skating,st-moritz-1948,1500m men,Men,BRONZE,Athlete,,Odd LUNDBERG,Norway
Speed skating,st-moritz-1948,5000m men,Men,GOLD,Athlete,,Reidar LIAKLEV,Norway
Speed skating,st-moritz-1948,5000m men,Men,SILVER,Athlete,,Odd LUNDBERG,Norway
Speed skating,st-moritz-1948,5000m men,Men,BRONZE,Athlete,,Göthe HEDLUND,Sweden
Ice Hockey,st-moritz-1948,ice hockey men,Men,GOLD,GameTeam,Canada team,,Canada
Ice Hockey,st-moritz-1948,ice hockey men,Men,SILVER,GameTeam,Czechoslovakia team,,Czechoslovakia
Ice Hockey,st-moritz-1948,ice hockey men,Men,BRONZE,GameTeam,Switzerland team,,Switzerland
Handball,berlin-1936,handball men,Men,GOLD,GameTeam,Germany team,,Germany
Handball,berlin-1936,handball men,Men,SILVER,GameTeam,Austria team,,Austria
Handball,berlin-1936,handball men,Men,BRONZE,GameTeam,Switzerland team,,Switzerland
Equestrian Eventing,berlin-1936,individual mixed,Men,GOLD,Athlete,,Ludwig STUBBENDORF,Germany
Equestrian Eventing,berlin-1936,individual mixed,Men,SILVER,Athlete,,Earl THOMSON,United States of America
Equestrian Eventing,berlin-1936,individual mixed,Men,BRONZE,Athlete,,Hans Matthiesen LUNDING,Denmark
Equestrian Eventing,berlin-1936,team mixed,Men,GOLD,GameTeam,Germany team,,Germany
Equestrian Eventing,berlin-1936,team mixed,Men,SILVER,GameTeam,Poland team,,Poland
Equestrian Eventing,berlin-1936,team mixed,Men,BRONZE,GameTeam,Great Britain team,,Great Britain
Athletics,berlin-1936,80m hurdles women,Women,GOLD,Athlete,,Trebisonda VALLA,Italy
Athletics,berlin-1936,80m hurdles women,Women,SILVER,Athlete,,Anni STEUER,Germany
Athletics,berlin-1936,80m hurdles women,Women,BRONZE,Athlete,,Betty Taylor,Canada
Athletics,berlin-1936,4x100m relay women,Women,GOLD,GameTeam,United States team,,United States of America
Athletics,berlin-1936,4x100m relay women,Women,SILVER,GameTeam,Great Britain team,,Great Britain
Athletics,berlin-1936,4x100m relay women,Women,BRONZE,GameTeam,Canada team,,Canada
Athletics,berlin-1936,1500m men,Men,GOLD,Athlete,,John LOVELOCK,New Zealand
Athletics,berlin-1936,1500m men,Men,SILVER,Athlete,,Glenn CUNNINGHAM,United States of America
Athletics,berlin-1936,1500m men,Men,BRONZE,Athlete,,Luigi BECCALI,Italy
Athletics,berlin-1936,shot put men,Men,GOLD,Athlete,,Hans WOELLKE,Germany
Athletics,berlin-1936,shot put men,Men,SILVER,Athlete,,Sulo BÄRLUND,Finland
Athletics,berlin-1936,shot put men,Men,BRONZE,Athlete,,Gerhard STÖCK,Germany
Athletics,berlin-1936,decathlon men,Men,GOLD,Athlete,,Glenn Edward MORRIS,United States of America
Athletics,berlin-1936,decathlon men,Men,SILVER,Athlete,,Robert Hyatt CLARK,United States of America
Athletics,berlin-1936,decathlon men,Men,BRONZE,Athlete,,John Jack PARKER,United States of America
Athletics,berlin-1936,javelin throw women,Women,GOLD,Athlete,,Mathilde (Tilly) FLEISCHER,Germany
Athletics,berlin-1936,javelin throw women,Women,SILVER,Athlete,,Luise KRÜGER,Germany
Athletics,berlin-1936,javelin throw women,Women,BRONZE,Athlete,,Marja Jadwiga KWASNIEWSKA-MALESZEWSKA,Poland
Athletics,berlin-1936,5000m men,Men,GOLD,Athlete,,Gunnar HÖCKERT,Finland
Athletics,berlin-1936,5000m men,Men,SILVER,Athlete,,Lauri Aleksanteri LEHTINEN,Finland
Athletics,berlin-1936,5000m men,Men,BRONZE,Athlete,,Henry JONSSON-KÄLARNE,Sweden
Athletics,berlin-1936,200m men,Men,GOLD,Athlete,,Jesse OWENS,United States of America
Athletics,berlin-1936,200m men,Men,SILVER,Athlete,,Matthew Mackenzie ROBINSON,United States of America
Athletics,berlin-1936,200m men,Men,BRONZE,Athlete,,Martinus OSENDARP,Netherlands
Athletics,berlin-1936,pole vault men,Men,GOLD,Athlete,,Earle Elmer MEADOWS,United States of America
Athletics,berlin-1936,pole vault men,Men,SILVER,Athlete,,Shuhei NISHIDA,Japan
Athletics,berlin-1936,pole vault men,Men,BRONZE,Athlete,,Sueo OE,Japan
Athletics,berlin-1936,high jump women,Women,GOLD,Athlete,,Ibolya CSAK,Hungary
Athletics,berlin-1936,high jump women,Women,SILVER,Athlete,,Dorothy Beatrice J. ODAM-TYLER,Great Britain
Athletics,berlin-1936,high jump women,Women,BRONZE,Athlete,,Elfriede KAUN,Germany
Athletics,berlin-1936,marathon men,Men,GOLD,Athlete,,Kitei SON,Japan
Athletics,berlin-1936,marathon men,Men,SILVER,Athlete,,Ernest HARPER,Great Britain
Athletics,berlin-1936,marathon men,Men,BRONZE,Athlete,,Shoryu NAN,Japan
Athletics,berlin-1936,800m men,Men,GOLD,Athlete,,John Youie WOODRUFF,United States of America
Athletics,berlin-1936,800m men,Men,SILVER,Athlete,,Mario LANZI,Italy
Athletics,berlin-1936,800m men,Men,BRONZE,Athlete,,Phil Edwards,Canada
Athletics,berlin-1936,110m hurdles men,Men,GOLD,Athlete,,Forrest Grady TOWNS,United States of America
Athletics,berlin-1936,110m hurdles men,Men,SILVER,Athlete,,Donald FINLAY,Great Britain
Athletics,berlin-1936,110m hurdles men,Men,BRONZE,Athlete,,Frederick Douglas Jr. POLLARD,United States of America
Athletics,berlin-1936,high jump men,Men,GOLD,Athlete,,Cornelius Cooper JOHNSON,United States of America
Athletics,berlin-1936,high jump men,Men,SILVER,Athlete,,David Donald ALBRITTON,United States of America
Athletics,berlin-1936,high jump men,Men,BRONZE,Athlete,,Delos Packard THURBER,United States of America
Athletics,berlin-1936,100m women,Women,GOLD,Athlete,,Helen Herring STEPHENS,United States of America
